id,name,status,species,gender,episode
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/15
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/16
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/17
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/18
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/19
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/20
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/21
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/22
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/23
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/24
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/25
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/26
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/27
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/28
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/29
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/30
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/31
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/32
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/33
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/34
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/35
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/36
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/37
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/38
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/39
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/40
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/41
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/42
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/43
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/44
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/45
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/46
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/47
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/48
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/49
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/50
2,Morty Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/51
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/6
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/7
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/8
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/9
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/10
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/11
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/12
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/14
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/15
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/16
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/17
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/18
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/19
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/20
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/21
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/22
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/23
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/24
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/25
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/26
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/27
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/29
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/30
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/31
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/32
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/33
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/34
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/35
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/36
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/38
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/39
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/40
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/41
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/42
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/43
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/44
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/45
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/46
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/47
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/48
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/49
3,Summer Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/51
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/6
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/7
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/8
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/9
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/10
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/11
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/12
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/14
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/15
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/16
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/18
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/19
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/20
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/21
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/22
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/23
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/24
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/25
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/26
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/27
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/28
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/29
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/30
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/31
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/32
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/33
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/34
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/35
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/36
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/38
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/39
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/40
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/41
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/42
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/43
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/44
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/45
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/46
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/47
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/48
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/49
4,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/51
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/6
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/7
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/8
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/9
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/10
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/11
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/12
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/13
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/14
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/15
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/16
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/18
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/19
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/20
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/21
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/22
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/23
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/26
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/29
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/30
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/31
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/32
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/33
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/35
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/36
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/38
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/39
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/40
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/41
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/42
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/43
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/44
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/45
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/46
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/47
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/48
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/49
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/50
5,Jerry Smith,Alive,Human,Male,https://rickandmortyapi.com/api/episode/51
6,Abadango Cluster Princess,Alive,Alien,Female,https://rickandmortyapi.com/api/episode/27
7,Abradolf Lincler,unknown,Human,Male,https://rickandmortyapi.com/api/episode/10
7,Abradolf Lincler,unknown,Human,Male,https://rickandmortyapi.com/api/episode/11
8,Adjudicator Rick,Dead,Human,Male,https://rickandmortyapi.com/api/episode/28
9,Agency Director,Dead,Human,Male,https://rickandmortyapi.com/api/episode/24
10,Alan Rails,Dead,Human,Male,https://rickandmortyapi.com/api/episode/25
11,Albert Einstein,Dead,Human,Male,https://rickandmortyapi.com/api/episode/12
12,Alexander,Dead,Human,Male,https://rickandmortyapi.com/api/episode/3
13,Alien Googah,unknown,Alien,unknown,https://rickandmortyapi.com/api/episode/31
14,Alien Morty,unknown,Alien,Male,https://rickandmortyapi.com/api/episode/10
15,Alien Rick,unknown,Alien,Male,https://rickandmortyapi.com/api/episode/10
16,Amish Cyborg,Dead,Alien,Male,https://rickandmortyapi.com/api/episode/15
17,Annie,Alive,Human,Female,https://rickandmortyapi.com/api/episode/3
18,Antenna Morty,Alive,Human,Male,https://rickandmortyapi.com/api/episode/10
18,Antenna Morty,Alive,Human,Male,https://rickandmortyapi.com/api/episode/28
19,Antenna Rick,unknown,Human,Male,https://rickandmortyapi.com/api/episode/10
20,Ants in my Eyes Johnson,unknown,Human,Male,https://rickandmortyapi.com/api/episode/8
21,Aqua Morty,unknown,Humanoid,Male,https://rickandmortyapi.com/api/episode/10
21,Aqua Morty,unknown,Humanoid,Male,https://rickandmortyapi.com/api/episode/22
22,Aqua Rick,unknown,Humanoid,Male,https://rickandmortyapi.com/api/episode/10
22,Aqua Rick,unknown,Humanoid,Male,https://rickandmortyapi.com/api/episode/22
22,Aqua Rick,unknown,Humanoid,Male,https://rickandmortyapi.com/api/episode/28
23,Arcade Alien,unknown,Alien,Male,https://rickandmortyapi.com/api/episode/13
23,Arcade Alien,unknown,Alien,Male,https://rickandmortyapi.com/api/episode/19
23,Arcade Alien,unknown,Alien,Male,https://rickandmortyapi.com/api/episode/21
23,Arcade Alien,unknown,Alien,Male,https://rickandmortyapi.com/api/episode/25
23,Arcade Alien,unknown,Alien,Male,https://rickandmortyapi.com/api/episode/26
24,Armagheadon,Alive,Alien,Male,https://rickandmortyapi.com/api/episode/16
25,Armothy,Dead,unknown,Male,https://rickandmortyapi.com/api/episode/23
26,Arthricia,Alive,Alien,Female,https://rickandmortyapi.com/api/episode/20
27,Artist Morty,Alive,Human,Male,https://rickandmortyapi.com/api/episode/10
27,Artist Morty,Alive,Human,Male,https://rickandmortyapi.com/api/episode/28
28,Attila Starwar,Alive,Human,Male,https://rickandmortyapi.com/api/episode/8
28,Attila Starwar,Alive,Human,Male,https://rickandmortyapi.com/api/episode/13
28,Attila Starwar,Alive,Human,Male,https://rickandmortyapi.com/api/episode/17
29,Baby Legs,Alive,Human,Male,https://rickandmortyapi.com/api/episode/8
30,Baby Poopybutthole,Alive,Poopybutthole,Male,https://rickandmortyapi.com/api/episode/31
31,Baby Wizard,Dead,Alien,Male,https://rickandmortyapi.com/api/episode/15
32,Bearded Lady,Dead,Alien,Female,https://rickandmortyapi.com/api/episode/15
33,Beebo,Dead,Alien,Male,https://rickandmortyapi.com/api/episode/29
34,Benjamin,Alive,Poopybutthole,Male,https://rickandmortyapi.com/api/episode/8
34,Benjamin,Alive,Poopybutthole,Male,https://rickandmortyapi.com/api/episode/13
34,Benjamin,Alive,Poopybutthole,Male,https://rickandmortyapi.com/api/episode/17
35,Bepisian,Alive,Alien,unknown,https://rickandmortyapi.com/api/episode/1
35,Bepisian,Alive,Alien,unknown,https://rickandmortyapi.com/api/episode/11
35,Bepisian,Alive,Alien,unknown,https://rickandmortyapi.com/api/episode/19
35,Bepisian,Alive,Alien,unknown,https://rickandmortyapi.com/api/episode/25
36,Beta-Seven,Alive,Alien,unknown,https://rickandmortyapi.com/api/episode/14
37,Beth Sanchez,Alive,Human,Female,https://rickandmortyapi.com/api/episode/8
38,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/1
38,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/2
38,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/3
38,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/4
38,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/5
38,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/6
38,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/22
38,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/51
39,Beth Smith,Alive,Human,Female,https://rickandmortyapi.com/api/episode/10
40,Beth's Mytholog,Dead,Mythological Creature,Female,https://rickandmortyapi.com/api/episode/18
41,Big Boobed Waitress,Alive,Mythological Creature,Female,https://rickandmortyapi.com/api/episode/5
42,Big Head Morty,unknown,Human,Male,https://rickandmortyapi.com/api/episode/22
43,Big Morty,Dead,Human,Male,https://rickandmortyapi.com/api/episode/28
44,Body Guard Morty,Dead,Human,Male,https://rickandmortyapi.com/api/episode/28
45,Bill,Alive,Human,Male,https://rickandmortyapi.com/api/episode/3
46,Bill,unknown,Animal,Male,https://rickandmortyapi.com/api/episode/2
47,Birdperson,Alive,Alien,Male,https://rickandmortyapi.com/api/episode/11
47,Birdperson,Alive,Alien,Male,https://rickandmortyapi.com/api/episode/16
47,Birdperson,Alive,Alien,Male,https://rickandmortyapi.com/api/episode/21
47,Birdperson,Alive,Alien,Male,https://rickandmortyapi.com/api/episode/22
47,Birdperson,Alive,Alien,Male,https://rickandmortyapi.com/api/episode/26
47,Birdperson,Alive,Alien,Male,https://rickandmortyapi.com/api/episode/49
47,Birdperson,Alive,Alien,Male,https://rickandmortyapi.com/api/episode/51
48,Black Rick,Alive,Human,Male,https://rickandmortyapi.com/api/episode/22
48,Black Rick,Alive,Human,Male,https://rickandmortyapi.com/api/episode/28
49,Blamph,Alive,Alien,unknown,https://rickandmortyapi.com/api/episode/19
50,Blim Blam,Alive,Alien,Male,https://rickandmortyapi.com/api/episode/14
51,Blue Diplomat,Alive,Alien,Male,https://rickandmortyapi.com/api/episode/19
52,Blue Footprint Guy,Dead,Human,Male,https://rickandmortyapi.com/api/episode/23
53,Blue Shirt Morty,unknown,Human,Male,https://rickandmortyapi.com/api/episode/10
54,Bobby Moynihan,Alive,Human,Male,https://rickandmortyapi.com/api/episode/8
55,Boobloosian,Dead,Alien,unknown,https://rickandmortyapi.com/api/episode/18
55,Boobloosian,Dead,Alien,unknown,https://rickandmortyapi.com/api/episode/21
56,Bootleg Portal Chemist Rick,Dead,Human,Male,https://rickandmortyapi.com/api/episode/28
57,Borpocian,Alive,Alien,Male,https://rickandmortyapi.com/api/episode/22
58,Brad,Alive,Human,Male,https://rickandmortyapi.com/api/episode/6
58,Brad,Alive,Human,Male,https://rickandmortyapi.com/api/episode/11
58,Brad,Alive,Human,Male,https://rickandmortyapi.com/api/episode/30
58,Brad,Alive,Human,Male,https://rickandmortyapi.com/api/episode/46
59,Brad Anderson,Dead,Human,Male,https://rickandmortyapi.com/api/episode/7
60,Calypso,Dead,Human,Female,https://rickandmortyapi.com/api/episode/25
61,Campaign Manager Morty,Dead,Human,Male,https://rickandmortyapi.com/api/episode/28
62,Canklanker Thom,Dead,Alien,Male,https://rickandmortyapi.com/api/episode/1
63,Centaur,Alive,Mythological Creature,Male,https://rickandmortyapi.com/api/episode/2
64,Chris,Dead,Alien,unknown,https://rickandmortyapi.com/api/episode/12
65,Chris,Alive,Humanoid,Male,https://rickandmortyapi.com/api/episode/17
66,Coach Feratu (Balik Alistane),Dead,Mythological Creature,Male,https://rickandmortyapi.com/api/episode/18
67,Collector,Alive,Alien,Male,https://rickandmortyapi.com/api/episode/29
68,Colossus,Dead,Human,Male,https://rickandmortyapi.com/api/episode/23
69,Commander Rick,Dead,Human,Male,https://rickandmortyapi.com/api/episode/22
70,Concerto,Dead,Humanoid,Male,https://rickandmortyapi.com/api/episode/24
71,Conroy,Dead,Robot,unknown,https://rickandmortyapi.com/api/episode/22
72,Cool Rick,Alive,Human,Male,https://rickandmortyapi.com/api/episode/28
73,Cop Morty,Dead,Human,Male,https://rickandmortyapi.com/api/episode/28
74,Cop Rick,Alive,Human,Male,https://rickandmortyapi.com/api/episode/28
75,Courier Flap,Alive,Alien,unknown,https://rickandmortyapi.com/api/episode/21
76,Cousin Nicky,Dead,Alien,Male,https://rickandmortyapi.com/api/episode/15
77,Cowboy Morty,Alive,Human,Male,https://rickandmortyapi.com/api/episode/10
78,Cowboy Rick,Alive,Human,Male,https://rickandmortyapi.com/api/episode/10
78,Cowboy Rick,Alive,Human,Male,https://rickandmortyapi.com/api/episode/28
79,Crab Spider,Alive,Alien,unknown,https://rickandmortyapi.com/api/episode/10
80,Creepy Little Girl,Alive,Human,Female,https://rickandmortyapi.com/api/episode/2
81,Crocubot,Dead,Animal,Male,https://rickandmortyapi.com/api/episode/25
82,Cronenberg Rick,unknown,Cronenberg,Male,https://rickandmortyapi.com/api/episode/6
82,Cronenberg Rick,unknown,Cronenberg,Male,https://rickandmortyapi.com/api/episode/10
83,Cronenberg Morty,unknown,Cronenberg,Male,https://rickandmortyapi.com/api/episode/6
83,Cronenberg Morty,unknown,Cronenberg,Male,https://rickandmortyapi.com/api/episode/10
84,Cult Leader Morty,Alive,Human,Male,https://rickandmortyapi.com/api/episode/10
85,Cyclops Morty,Alive,Humanoid,Male,https://rickandmortyapi.com/api/episode/10
85,Cyclops Morty,Alive,Humanoid,Male,https://rickandmortyapi.com/api/episode/28
86,Cyclops Rick,Dead,Humanoid,Male,https://rickandmortyapi.com/api/episode/10
86,Cyclops Rick,Dead,Humanoid,Male,https://rickandmortyapi.com/api/episode/22
86,Cyclops Rick,Dead,Humanoid,Male,https://rickandmortyapi.com/api/episode/28
87,Cynthia,Dead,Alien,Female,https://rickandmortyapi.com/api/episode/4
88,Cynthia,Alive,Human,Female,https://rickandmortyapi.com/api/episode/8
